Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200
2025-06-20 00:00:00+02:00,57.29999923706055,58.400001525878906,57.0,57.5,21244,0.0,0.0,,
2025-06-23 00:00:00+02:00,57.5,58.20000076293945,57.0,57.0,4160,0.0,0.0,,
2025-06-24 00:00:00+02:00,56.20000076293945,57.79999923706055,56.20000076293945,56.599998474121094,4460,0.0,0.0,,
2025-06-25 00:00:00+02:00,57.29999923706055,58.900001525878906,57.099998474121094,58.599998474121094,4024,0.0,0.0,,
2025-06-26 00:00:00+02:00,58.400001525878906,58.599998474121094,57.099998474121094,57.599998474121094,2756,0.0,0.0,,
2025-06-27 00:00:00+02:00,57.5,58.0,56.79999923706055,58.0,3343,0.0,0.0,,
2025-06-30 00:00:00+02:00,57.29999923706055,58.0,57.29999923706055,57.29999923706055,4013,0.0,0.0,,
2025-07-01 00:00:00+02:00,57.29999923706055,57.400001525878906,56.900001525878906,57.0,3707,0.0,0.0,,
2025-07-02 00:00:00+02:00,56.900001525878906,56.900001525878906,56.20000076293945,56.900001525878906,1108,0.0,0.0,,
2025-07-03 00:00:00+02:00,56.900001525878906,56.900001525878906,56.29999923706055,56.29999923706055,2342,0.0,0.0,,
2025-07-04 00:00:00+02:00,56.29999923706055,56.79999923706055,56.20000076293945,56.70000076293945,1694,0.0,0.0,,
2025-07-07 00:00:00+02:00,56.5,59.099998474121094,56.29999923706055,58.0,5982,0.0,0.0,,
2025-07-08 00:00:00+02:00,58.20000076293945,58.70000076293945,57.0,58.70000076293945,3574,0.0,0.0,,
2025-07-09 00:00:00+02:00,58.70000076293945,59.599998474121094,57.400001525878906,59.20000076293945,8805,0.0,0.0,,
2025-07-10 00:00:00+02:00,59.29999923706055,60.70000076293945,59.0,60.599998474121094,7243,0.0,0.0,,
2025-07-11 00:00:00+02:00,60.599998474121094,60.599998474121094,59.70000076293945,59.900001525878906,1300,0.0,0.0,,
2025-07-14 00:00:00+02:00,60.0,60.400001525878906,58.599998474121094,59.900001525878906,2786,0.0,0.0,,
2025-07-15 00:00:00+02:00,60.0,60.599998474121094,59.79999923706055,60.400001525878906,1832,0.0,0.0,,
2025-07-16 00:00:00+02:00,60.400001525878906,62.0,59.5,61.599998474121094,9111,0.0,0.0,,
2025-07-17 00:00:00+02:00,61.900001525878906,64.4000015258789,61.900001525878906,63.29999923706055,16239,0.0,0.0,,
2025-07-18 00:00:00+02:00,63.29999923706055,64.30000305175781,63.099998474121094,63.5,3755,0.0,0.0,,
2025-07-21 00:00:00+02:00,63.5,63.5,62.5,62.5,1890,0.0,0.0,,
2025-07-22 00:00:00+02:00,62.400001525878906,63.29999923706055,61.099998474121094,63.20000076293945,4127,0.0,0.0,,
2025-07-23 00:00:00+02:00,63.099998474121094,64.0,63.0,63.900001525878906,5450,0.0,0.0,,
2025-07-24 00:00:00+02:00,63.900001525878906,64.0,62.20000076293945,63.400001525878906,1916,0.0,0.0,,
2025-07-25 00:00:00+02:00,63.400001525878906,64.0,61.70000076293945,63.20000076293945,4867,0.0,0.0,,
2025-07-28 00:00:00+02:00,63.20000076293945,63.70000076293945,61.5,61.5,3562,0.0,0.0,,
2025-07-29 00:00:00+02:00,61.29999923706055,61.5,60.79999923706055,61.5,4534,0.0,0.0,,
2025-07-30 00:00:00+02:00,61.5,62.400001525878906,61.5,61.5,712,0.0,0.0,,
2025-07-31 00:00:00+02:00,61.70000076293945,62.5,61.099998474121094,61.599998474121094,3303,0.0,0.0,,
2025-08-01 00:00:00+02:00,61.599998474121094,62.20000076293945,60.400001525878906,60.5,12244,0.0,0.0,,
2025-08-04 00:00:00+02:00,60.5,61.29999923706055,60.5,61.29999923706055,2798,0.0,0.0,,
2025-08-05 00:00:00+02:00,61.20000076293945,61.29999923706055,60.5,60.900001525878906,1316,0.0,0.0,,
2025-08-06 00:00:00+02:00,60.0,60.400001525878906,59.5,60.29999923706055,4808,0.0,0.0,,
2025-08-07 00:00:00+02:00,60.29999923706055,60.29999923706055,58.20000076293945,58.400001525878906,6229,0.0,0.0,,
2025-08-08 00:00:00+02:00,58.400001525878906,59.0,58.29999923706055,59.0,3052,0.0,0.0,,
2025-08-11 00:00:00+02:00,59.5,59.5,58.5,59.0,1720,0.0,0.0,,
2025-08-12 00:00:00+02:00,59.0,59.599998474121094,58.79999923706055,59.099998474121094,1177,0.0,0.0,,
2025-08-13 00:00:00+02:00,59.599998474121094,59.599998474121094,56.79999923706055,58.0,5869,0.0,0.0,,
2025-08-14 00:00:00+02:00,58.099998474121094,58.099998474121094,56.79999923706055,56.79999923706055,2606,0.0,0.0,,
2025-08-18 00:00:00+02:00,56.79999923706055,56.79999923706055,56.20000076293945,56.70000076293945,4806,0.0,0.0,,
2025-08-19 00:00:00+02:00,56.70000076293945,57.0,56.29999923706055,56.79999923706055,2571,0.0,0.0,,
2025-08-20 00:00:00+02:00,56.5,57.599998474121094,56.5,57.599998474121094,1357,0.0,0.0,,
2025-08-21 00:00:00+02:00,57.79999923706055,57.79999923706055,56.400001525878906,57.0,987,0.0,0.0,,
2025-08-22 00:00:00+02:00,57.0,57.0,56.5,57.0,512,0.0,0.0,,
2025-08-25 00:00:00+02:00,57.0,59.79999923706055,56.5,59.79999923706055,3339,0.0,0.0,,
2025-08-26 00:00:00+02:00,59.400001525878906,61.20000076293945,58.0,59.70000076293945,4302,0.0,0.0,,
2025-08-27 00:00:00+02:00,59.400001525878906,59.79999923706055,58.599998474121094,59.0,596,0.0,0.0,,
2025-08-28 00:00:00+02:00,59.79999923706055,59.79999923706055,58.099998474121094,58.900001525878906,569,0.0,0.0,,
2025-08-29 00:00:00+02:00,59.0,59.0,56.79999923706055,58.79999923706055,2480,0.0,0.0,59.43,
2025-09-01 00:00:00+02:00,58.79999923706055,58.79999923706055,57.20000076293945,58.0,1500,0.0,0.0,59.44,
2025-09-02 00:00:00+02:00,58.0,58.0,57.20000076293945,57.29999923706055,2177,0.0,0.0,59.44599998474121,
2025-09-03 00:00:00+02:00,57.599998474121094,58.20000076293945,57.0,57.0,2990,0.0,0.0,59.45400001525879,
2025-09-04 00:00:00+02:00,57.099998474121094,57.20000076293945,55.400001525878906,56.5,6361,0.0,0.0,59.41200004577637,
2025-09-05 00:00:00+02:00,56.5,57.5,56.0,57.5,3776,0.0,0.0,59.41000007629395,
2025-09-08 00:00:00+02:00,57.5,57.5,56.0,56.79999923706055,2714,0.0,0.0,59.386000061035155,
2025-09-09 00:00:00+02:00,57.70000076293945,59.900001525878906,57.70000076293945,58.0,6621,0.0,0.0,59.40000007629394,
2025-09-10 00:00:00+02:00,58.599998474121094,58.599998474121094,56.400001525878906,57.900001525878906,5656,0.0,0.0,59.418000106811526,
2025-09-11 00:00:00+02:00,57.900001525878906,57.900001525878906,56.20000076293945,56.5,2399,0.0,0.0,59.41000007629395,
2025-09-12 00:00:00+02:00,56.5,57.70000076293945,56.20000076293945,56.900001525878906,999,0.0,0.0,59.422000122070315,
2025-09-15 00:00:00+02:00,56.900001525878906,57.0,56.20000076293945,56.79999923706055,2772,0.0,0.0,59.424000091552735,
2025-09-16 00:00:00+02:00,56.79999923706055,57.0,56.20000076293945,57.0,871,0.0,0.0,59.40400009155273,
2025-09-17 00:00:00+02:00,57.5,58.5,56.70000076293945,57.400001525878906,1061,0.0,0.0,59.37800010681153,
2025-09-18 00:00:00+02:00,57.20000076293945,57.599998474121094,56.79999923706055,57.20000076293945,1106,0.0,0.0,59.33800010681152,
2025-09-19 00:00:00+02:00,57.0,58.400001525878906,56.5,58.400001525878906,3289,0.0,0.0,59.29400016784668,
2025-09-22 00:00:00+02:00,58.79999923706055,58.79999923706055,57.0,57.5,1599,0.0,0.0,59.246000137329105,
2025-09-23 00:00:00+02:00,57.5,57.900001525878906,57.20000076293945,57.79999923706055,403,0.0,0.0,59.204000091552736,
2025-09-24 00:00:00+02:00,57.79999923706055,58.0,56.0,57.5,7079,0.0,0.0,59.14600006103515,
2025-09-25 00:00:00+02:00,57.900001525878906,58.599998474121094,57.0,58.099998474121094,901,0.0,0.0,59.07600006103516,
2025-09-26 00:00:00+02:00,58.099998474121094,58.20000076293945,57.0,57.79999923706055,812,0.0,0.0,58.96600006103515,
2025-09-29 00:00:00+02:00,58.29999923706055,58.5,56.0,57.900001525878906,2813,0.0,0.0,58.854000091552734,
2025-09-30 00:00:00+02:00,57.900001525878906,58.0,57.0,58.0,1108,0.0,0.0,58.76400009155273,
2025-10-01 00:00:00+02:00,58.0,58.0,56.29999923706055,56.70000076293945,2775,0.0,0.0,58.634000091552736,
2025-10-02 00:00:00+02:00,56.70000076293945,59.0,56.70000076293945,58.099998474121094,2583,0.0,0.0,58.51800003051758,
2025-10-03 00:00:00+02:00,58.79999923706055,58.79999923706055,57.5,58.29999923706055,1687,0.0,0.0,58.41599998474121,
2025-10-06 00:00:00+02:00,58.70000076293945,59.29999923706055,57.0,59.0,4500,0.0,0.0,58.331999969482425,
2025-10-07 00:00:00+02:00,59.0,59.0,57.900001525878906,58.70000076293945,1150,0.0,0.0,58.27599998474121,
2025-10-08 00:00:00+02:00,58.70000076293945,58.70000076293945,57.79999923706055,58.400001525878906,3842,0.0,0.0,58.21400001525879,
2025-10-09 00:00:00+02:00,58.0,58.20000076293945,57.70000076293945,57.900001525878906,1672,0.0,0.0,58.14200004577637,
2025-10-10 00:00:00+02:00,58.20000076293945,58.400001525878906,57.70000076293945,57.79999923706055,2285,0.0,0.0,58.066000061035155,
2025-10-13 00:00:00+02:00,57.900001525878906,58.900001525878906,57.70000076293945,58.70000076293945,2418,0.0,0.0,58.030000076293945,
2025-10-14 00:00:00+02:00,58.29999923706055,59.0,58.0,58.599998474121094,2027,0.0,0.0,57.97600006103516,
2025-10-15 00:00:00+02:00,58.79999923706055,60.0,58.79999923706055,59.900001525878906,3033,0.0,0.0,57.956000061035155,
2025-10-16 00:00:00+02:00,59.20000076293945,60.79999923706055,59.20000076293945,60.5,1619,0.0,0.0,57.960000076293944,
2025-10-17 00:00:00+02:00,60.5,60.5,59.0,59.900001525878906,2355,0.0,0.0,57.990000076293946,
2025-10-20 00:00:00+02:00,59.900001525878906,60.5,59.5,60.5,1897,0.0,0.0,58.02000007629395,
2025-10-21 00:00:00+02:00,60.0,60.5,59.599998474121094,59.70000076293945,1579,0.0,0.0,58.034000091552734,
2025-10-22 00:00:00+02:00,60.0,60.400001525878906,59.599998474121094,59.599998474121094,1498,0.0,0.0,58.04400009155273,
2025-10-23 00:00:00+02:00,59.5,59.900001525878906,59.29999923706055,59.79999923706055,1079,0.0,0.0,58.08000007629394,
2025-10-24 00:00:00+02:00,59.20000076293945,59.900001525878906,58.79999923706055,59.900001525878906,2935,0.0,0.0,58.142000122070314,
2025-10-27 00:00:00+01:00,59.900001525878906,60.0,59.400001525878906,60.0,3082,0.0,0.0,58.208000106811525,
2025-10-28 00:00:00+01:00,59.400001525878906,60.5,59.400001525878906,60.0,2771,0.0,0.0,58.27200012207031,
2025-10-29 00:00:00+01:00,60.0,63.5,59.599998474121094,62.599998474121094,23100,0.0,0.0,58.37200012207031,
2025-10-30 00:00:00+01:00,63.400001525878906,63.900001525878906,62.599998474121094,63.70000076293945,30216,0.0,0.0,58.5060001373291,
2025-10-31 00:00:00+01:00,62.599998474121094,63.29999923706055,61.70000076293945,62.5,3989,0.0,0.0,58.6160001373291,
2025-11-03 00:00:00+01:00,62.599998474121094,63.79999923706055,61.5,63.599998474121094,4433,0.0,0.0,58.69200012207031,
2025-11-04 00:00:00+01:00,63.70000076293945,63.79999923706055,62.79999923706055,63.099998474121094,3271,0.0,0.0,58.76000007629395,
2025-11-05 00:00:00+01:00,62.0,64.0,61.0,64.0,7787,0.0,0.0,58.86000007629394,
2025-11-06 00:00:00+01:00,64.0,64.69999694824219,63.79999923706055,64.5,3013,0.0,0.0,58.97200004577637,
2025-11-07 00:00:00+01:00,64.5,64.5,62.900001525878906,62.900001525878906,4145,0.0,0.0,59.05400009155274,
2025-11-10 00:00:00+01:00,63.599998474121094,63.70000076293945,62.900001525878906,63.0,3947,0.0,0.0,59.15400009155273,
2025-11-12 00:00:00+01:00,63.0,63.70000076293945,62.599998474121094,62.900001525878906,1430,0.0,0.0,59.2660001373291,
2025-11-13 00:00:00+01:00,62.900001525878906,62.900001525878906,61.900001525878906,62.400001525878906,1826,0.0,0.0,59.37400016784668,
2025-11-14 00:00:00+01:00,61.900001525878906,62.70000076293945,61.400001525878906,62.099998474121094,2694,0.0,0.0,59.4860001373291,
2025-11-17 00:00:00+01:00,62.29999923706055,62.599998474121094,61.599998474121094,62.0,2338,0.0,0.0,59.5760001373291,
2025-11-18 00:00:00+01:00,61.599998474121094,61.599998474121094,59.5,60.20000076293945,14799,0.0,0.0,59.64400016784668,
2025-11-19 00:00:00+01:00,59.5,61.0,59.400001525878906,60.79999923706055,4222,0.0,0.0,59.70000015258789,
