Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA50,SMA200
2025-06-10 00:00:00+01:00,38.2599983215332,38.439998626708984,38.209999084472656,38.29999923706055,150101,0.0,0.0,0.0,,
2025-06-11 00:00:00+01:00,38.630001068115234,38.81999969482422,38.54999923706055,38.72999954223633,412763,0.0,0.0,0.0,,
2025-06-12 00:00:00+01:00,38.68000030517578,38.75,38.5,38.70000076293945,169299,0.0,0.0,0.0,,
2025-06-13 00:00:00+01:00,38.02000045776367,38.20610046386719,37.95000076293945,38.20000076293945,2166801,0.0,0.0,0.0,,
2025-06-16 00:00:00+01:00,38.34000015258789,38.779998779296875,38.31999969482422,38.650001525878906,771835,0.0,0.0,0.0,,
2025-06-17 00:00:00+01:00,38.599998474121094,38.720001220703125,38.209999084472656,38.2599983215332,263441,0.0,0.0,0.0,,
2025-06-18 00:00:00+01:00,38.2400016784668,38.25,38.0099983215332,38.119998931884766,80881,0.0,0.0,0.0,,
2025-06-19 00:00:00+01:00,37.70000076293945,40.0,37.470001220703125,37.4900016784668,295477,0.0,0.0,0.0,,
2025-06-20 00:00:00+01:00,37.959999084472656,38.19599914550781,37.810001373291016,37.86000061035156,141109,0.0,0.0,0.0,,
2025-06-23 00:00:00+01:00,37.72999954223633,37.95000076293945,37.61000061035156,37.90999984741211,67707,0.0,0.0,0.0,,
2025-06-24 00:00:00+01:00,38.869998931884766,39.029998779296875,38.66999816894531,39.0,199377,0.0,0.0,0.0,,
2025-06-25 00:00:00+01:00,39.130001068115234,39.20000076293945,39.029998779296875,39.06999969482422,124794,0.0,0.0,0.0,,
2025-06-26 00:00:00+01:00,39.2400016784668,39.43000030517578,39.220001220703125,39.380001068115234,178324,0.0,0.0,0.0,,
2025-06-27 00:00:00+01:00,39.5,39.5,39.2494010925293,39.369998931884766,137561,0.0,0.0,0.0,,
2025-06-30 00:00:00+01:00,39.34000015258789,39.40999984741211,39.189998626708984,39.290000915527344,1335331,0.0,0.0,0.0,,
2025-07-01 00:00:00+01:00,39.540000915527344,39.61000061035156,39.43000030517578,39.47999954223633,551874,0.0,0.0,0.0,,
2025-07-02 00:00:00+01:00,39.529998779296875,39.56999969482422,39.369998931884766,39.540000915527344,421387,0.0,0.0,0.0,,
2025-07-03 00:00:00+01:00,39.77000045776367,39.90999984741211,39.61000061035156,39.880001068115234,212886,0.0,0.0,0.0,,
2025-07-04 00:00:00+01:00,39.54999923706055,39.720001220703125,39.439998626708984,39.5099983215332,357805,0.0,0.0,0.0,,
2025-07-07 00:00:00+01:00,39.33000183105469,39.560001373291016,39.290000915527344,39.47999954223633,188858,0.0,0.0,0.0,,
2025-07-08 00:00:00+01:00,39.560001373291016,39.63999938964844,39.43000030517578,39.4900016784668,93389,0.0,0.0,0.0,,
2025-07-09 00:00:00+01:00,39.529998779296875,39.630001068115234,39.38999938964844,39.439998626708984,168804,0.0,0.0,0.0,,
2025-07-10 00:00:00+01:00,39.630001068115234,39.65999984741211,39.40999984741211,39.540000915527344,144320,0.0,0.0,0.0,,
2025-07-11 00:00:00+01:00,39.630001068115234,39.70000076293945,39.459999084472656,39.5,130087,0.0,0.0,0.0,,
2025-07-14 00:00:00+01:00,39.470001220703125,39.59000015258789,39.439998626708984,39.560001373291016,118322,0.0,0.0,0.0,,
2025-07-15 00:00:00+01:00,39.84000015258789,40.150001525878906,39.7599983215332,39.7599983215332,125064,0.0,0.0,0.0,,
2025-07-16 00:00:00+01:00,39.869998931884766,39.880001068115234,39.650001525878906,39.81999969482422,293635,0.0,0.0,0.0,,
2025-07-17 00:00:00+01:00,40.09000015258789,40.20000076293945,39.880001068115234,40.189998626708984,176502,0.0,0.0,0.0,,
2025-07-18 00:00:00+01:00,40.209999084472656,40.5,40.189998626708984,40.310001373291016,159276,0.0,0.0,0.0,,
2025-07-21 00:00:00+01:00,40.27000045776367,40.560001373291016,40.220001220703125,40.5099983215332,87821,0.0,0.0,0.0,,
2025-07-22 00:00:00+01:00,40.20000076293945,40.39860153198242,40.11000061035156,40.31999969482422,143406,0.0,0.0,0.0,,
2025-07-23 00:00:00+01:00,40.56999969482422,40.709999084472656,40.529998779296875,40.63999938964844,133668,0.0,0.0,0.0,,
2025-07-24 00:00:00+01:00,40.790000915527344,40.837501525878906,40.59000015258789,40.599998474121094,211912,0.0,0.0,0.0,,
2025-07-25 00:00:00+01:00,40.38999938964844,40.439998626708984,40.2599983215332,40.349998474121094,61765,0.0,0.0,0.0,,
2025-07-28 00:00:00+01:00,40.5,41.0,40.119998931884766,40.220001220703125,154217,0.0,0.0,0.0,,
2025-07-29 00:00:00+01:00,40.119998931884766,42.630001068115234,40.09000015258789,40.16999816894531,247842,0.0,0.0,0.0,,
2025-07-30 00:00:00+01:00,40.22999954223633,40.33000183105469,39.970001220703125,39.970001220703125,236292,0.0,0.0,0.0,,
2025-07-31 00:00:00+01:00,39.9900016784668,40.06999969482422,39.7400016784668,39.810001373291016,396383,0.0,0.0,0.0,,
2025-08-01 00:00:00+01:00,39.459999084472656,39.540000915527344,39.119998931884766,39.34000015258789,412620,0.0,0.0,0.0,,
2025-08-04 00:00:00+01:00,39.689998626708984,43.0,39.63999938964844,39.689998626708984,264591,0.0,0.0,0.0,,
2025-08-05 00:00:00+01:00,39.93000030517578,40.060001373291016,39.810001373291016,39.91999816894531,199492,0.0,0.0,0.0,,
2025-08-06 00:00:00+01:00,39.939998626708984,40.02000045776367,39.869998931884766,39.959999084472656,134616,0.0,0.0,0.0,,
2025-08-07 00:00:00+01:00,40.38999938964844,42.349998474121094,40.34000015258789,40.369998931884766,311048,0.0,0.0,0.0,,
2025-08-08 00:00:00+01:00,40.29999923706055,40.40510177612305,40.220001220703125,40.31999969482422,93321,0.0,0.0,0.0,,
2025-08-11 00:00:00+01:00,40.369998931884766,40.400001525878906,40.27000045776367,40.33000183105469,103685,0.0,0.0,0.0,,
2025-08-12 00:00:00+01:00,40.38999938964844,42.7400016784668,40.279998779296875,40.66999816894531,131003,0.0,0.0,0.0,,
2025-08-13 00:00:00+01:00,40.970001220703125,41.2400016784668,40.93000030517578,41.189998626708984,368886,0.0,0.0,0.0,,
2025-08-14 00:00:00+01:00,40.90999984741211,41.20000076293945,40.630001068115234,40.630001068115234,92699,0.0,0.0,0.0,,
2025-08-15 00:00:00+01:00,40.810001373291016,40.9900016784668,40.7599983215332,40.77000045776367,347448,0.0,0.0,0.0,,
