Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA50,SMA200
2025-10-06 00:00:00+01:00,127.79000091552734,140.0,127.47000122070312,127.88999938964844,389171,0.0,0.0,0.0,123.12039993286133,
2025-10-07 00:00:00+01:00,127.66999816894531,127.98999786376953,127.19409942626953,127.27999877929688,257133,0.0,0.0,0.0,123.25339996337891,
2025-10-08 00:00:00+01:00,127.1500015258789,127.83000183105469,127.12220001220703,127.7300033569336,267121,0.0,0.0,0.0,123.40320007324219,
2025-10-09 00:00:00+01:00,127.87999725341797,127.98999786376953,127.19999694824219,127.19999694824219,294336,0.0,0.0,0.0,123.54399993896484,
2025-10-10 00:00:00+01:00,127.25,134.8300018310547,125.39759826660156,125.48999786376953,403958,0.0,0.0,0.0,123.65219985961915,
2025-10-13 00:00:00+01:00,125.73999786376953,133.00999450683594,125.19000244140625,125.83000183105469,583347,0.0,0.0,0.0,123.8163998413086,
2025-10-14 00:00:00+01:00,124.93000030517578,125.55999755859375,124.18000030517578,125.44999694824219,285830,0.0,0.0,0.0,123.94199981689454,
2025-10-15 00:00:00+01:00,126.48999786376953,127.29000091552734,126.43000030517578,126.77999877929688,273313,0.0,0.0,0.0,124.09719985961914,
2025-10-16 00:00:00+01:00,126.87000274658203,127.27999877929688,126.63999938964844,126.91000366210938,383396,0.0,0.0,0.0,124.23679992675781,
2025-10-17 00:00:00+01:00,125.05000305175781,126.3499984741211,124.25,125.55999755859375,679571,0.0,0.0,0.0,124.34499984741211,
2025-10-20 00:00:00+01:00,126.91000366210938,127.79000091552734,126.69999694824219,127.68000030517578,656208,0.0,0.0,0.0,124.48219985961914,
2025-10-21 00:00:00+01:00,127.58000183105469,127.80000305175781,127.29000091552734,127.62999725341797,576630,0.0,0.0,0.0,124.61699981689453,
2025-10-22 00:00:00+01:00,127.7300033569336,127.79000091552734,126.94000244140625,126.9800033569336,253334,0.0,0.0,0.0,124.72279983520508,
2025-10-23 00:00:00+01:00,127.18000030517578,127.52999877929688,126.75,127.37999725341797,391741,0.0,0.0,0.0,124.82419982910156,
2025-10-24 00:00:00+01:00,128.3780975341797,128.3780975341797,128.3780975341797,128.3780975341797,0,0.0,0.0,0.0,124.94996185302735,
2025-10-27 00:00:00+00:00,129.4600067138672,129.8699951171875,129.32000732421875,129.61000061035156,181027,0.0,0.0,0.0,125.09316192626953,
2025-10-28 00:00:00+00:00,129.74000549316406,130.1199951171875,129.67999267578125,130.11000061035156,291986,0.0,0.0,0.0,125.25076187133789,
2025-10-29 00:00:00+00:00,130.30999755859375,130.4600067138672,130.07000732421875,130.33999633789062,179093,0.0,0.0,0.0,125.41256179809571,
2025-10-30 00:00:00+00:00,129.99000549316406,130.33999633789062,128.8800048828125,129.4199981689453,264477,0.0,0.0,0.0,125.57196182250976,
2025-10-31 00:00:00+00:00,129.6300048828125,129.74000549316406,128.72000122070312,128.97999572753906,1083488,0.0,0.0,0.0,125.72216171264648,
2025-11-03 00:00:00+00:00,129.1300048828125,129.55999755859375,128.60000610351562,129.07000732421875,1108902,0.0,0.0,0.0,125.83956192016602,
2025-11-04 00:00:00+00:00,128.08999633789062,128.5,127.33000183105469,128.2100067138672,292343,0.0,0.0,0.0,125.96156204223632,
2025-11-05 00:00:00+00:00,127.23999786376953,128.24000549316406,127.16000366210938,128.24000549316406,378051,0.0,0.0,0.0,126.07416213989258,
2025-11-06 00:00:00+00:00,128.0800018310547,128.66000366210938,127.06999969482422,127.16000366210938,193985,0.0,0.0,0.0,126.15836227416992,
2025-11-07 00:00:00+00:00,127.41999816894531,127.51000213623047,125.80000305175781,125.94000244140625,204188,0.0,0.0,0.0,126.22996231079101,
2025-11-10 00:00:00+00:00,128.11000061035156,128.6999969482422,128.0,128.14999389648438,351044,0.0,0.0,0.0,126.33876220703125,
2025-11-11 00:00:00+00:00,128.91000366210938,129.3000030517578,128.83999633789062,129.10000610351562,176775,0.0,0.0,0.0,126.5031623840332,
2025-11-12 00:00:00+00:00,129.94000244140625,130.1199951171875,129.5399932861328,129.75999450683594,354957,0.0,0.0,0.0,126.6595622253418,
2025-11-13 00:00:00+00:00,130.02000427246094,137.5399932861328,128.10069274902344,128.72999572753906,245959,0.0,0.0,0.0,126.7829621887207,
2025-11-14 00:00:00+00:00,127.58000183105469,128.19000244140625,126.30000305175781,128.07000732421875,240012,0.0,0.0,0.0,126.88776229858398,
2025-11-17 00:00:00+00:00,128.2100067138672,135.75,126.87000274658203,127.36000061035156,284320,0.0,0.0,0.0,126.96336227416992,
2025-11-18 00:00:00+00:00,125.51000213623047,127.49359893798828,124.47000122070312,125.37000274658203,1040009,0.0,0.0,0.0,127.00356231689453,
2025-11-19 00:00:00+00:00,125.33999633789062,126.33999633789062,124.97660064697266,125.26000213623047,336870,0.0,0.0,0.0,127.02896240234375,
2025-11-20 00:00:00+00:00,126.83000183105469,127.56999969482422,126.01000213623047,126.01000213623047,257430,0.0,0.0,0.0,127.0499624633789,
2025-11-21 00:00:00+00:00,123.7300033569336,124.5199966430664,123.16999816894531,124.3499984741211,313095,0.0,0.0,0.0,127.04076248168946,
2025-11-24 00:00:00+00:00,125.5199966430664,126.4000015258789,124.9800033569336,126.22000122070312,577482,0.0,0.0,0.0,127.05616256713867,
2025-11-25 00:00:00+00:00,126.38999938964844,127.04000091552734,125.88999938964844,126.97000122070312,371302,0.0,0.0,0.0,127.09196258544922,
2025-11-26 00:00:00+00:00,128.16000366210938,128.91000366210938,127.80999755859375,128.91000366210938,171421,0.0,0.0,0.0,127.16656265258788,
2025-11-27 00:00:00+00:00,128.7100067138672,128.83999633789062,128.5500030517578,128.72999572753906,221281,0.0,0.0,0.0,127.22316253662109,
2025-11-28 00:00:00+00:00,129.4600067138672,129.99000549316406,128.77000427246094,129.25999450683594,738473,0.0,0.0,0.0,127.29796249389648,
2025-12-01 00:00:00+00:00,128.58999633789062,137.00999450683594,128.49000549316406,129.0399932861328,589053,0.0,0.0,0.0,127.35496231079101,
2025-12-02 00:00:00+00:00,128.9600067138672,136.77999877929688,128.60000610351562,128.83999633789062,901907,0.0,0.0,0.0,127.4029621887207,
2025-12-03 00:00:00+00:00,129.3800048828125,129.6300048828125,128.83999633789062,129.5,420421,0.0,0.0,0.0,127.47836212158204,
2025-12-04 00:00:00+00:00,129.8000030517578,130.11000061035156,129.6199951171875,129.75,284370,0.0,0.0,0.0,127.576162109375,
2025-12-05 00:00:00+00:00,130.16000366210938,140.0,129.8000030517578,129.9600067138672,444310,0.0,0.0,0.0,127.67076217651368,
2025-12-08 00:00:00+00:00,130.24000549316406,130.3000030517578,129.4499969482422,129.63999938964844,241909,0.0,0.0,0.0,127.74496215820312,
2025-12-09 00:00:00+00:00,129.82000732421875,129.97000122070312,129.49000549316406,129.9199981689453,367796,0.0,0.0,0.0,127.82736206054688,
2025-12-10 00:00:00+00:00,129.6300048828125,129.77000427246094,129.27999877929688,129.72999572753906,305830,0.0,0.0,0.0,127.88956192016602,
2025-12-11 00:00:00+00:00,129.57000732421875,140.0,129.3800048828125,130.3699951171875,242484,0.0,0.0,0.0,127.96156188964844,
2025-12-12 00:00:00+00:00,130.99000549316406,131.1699981689453,129.3699951171875,129.4199981689453,290936,0.0,0.0,0.0,127.99336181640625,
2025-12-15 00:00:00+00:00,130.0500030517578,140.0,129.55999755859375,129.85000610351562,533864,0.0,0.0,0.0,128.0325619506836,
2025-12-16 00:00:00+00:00,129.05999755859375,129.9199981689453,128.9199981689453,129.1300048828125,1269962,0.0,0.0,0.0,128.0695620727539,
2025-12-17 00:00:00+00:00,129.3000030517578,129.64999389648438,128.398193359375,128.39999389648438,873544,0.0,0.0,0.0,128.08296188354493,
2025-12-18 00:00:00+00:00,128.2899932861328,129.66000366210938,128.22999572753906,129.55999755859375,418409,0.0,0.0,0.0,128.13016189575194,
2025-12-19 00:00:00+00:00,129.13999938964844,130.0399932861328,129.00999450683594,130.02000427246094,391000,0.0,0.0,0.0,128.22076202392577,
2025-12-22 00:00:00+00:00,130.32000732421875,137.82000732421875,130.25,130.6999969482422,277860,0.0,0.0,0.0,128.31816192626954,
2025-12-23 00:00:00+00:00,130.89999389648438,131.2100067138672,130.69000244140625,131.1300048828125,363168,0.0,0.0,0.0,128.43176208496095,
2025-12-24 00:00:00+00:00,131.27999877929688,131.53919982910156,131.1999969482422,131.4199981689453,136914,0.0,0.0,0.0,128.5245620727539,
2025-12-29 00:00:00+00:00,131.55999755859375,131.60000610351562,131.10000610351562,131.1300048828125,450760,0.0,0.0,0.0,128.60896209716796,
2025-12-30 00:00:00+00:00,131.1699981689453,138.99000549316406,131.14999389648438,131.4499969482422,343947,0.0,0.0,0.0,128.72676208496094,
2025-12-31 00:00:00+00:00,131.00999450683594,131.1199951171875,130.7899932861328,131.11000061035156,92148,0.0,0.0,0.0,128.79536209106445,
2026-01-02 00:00:00+00:00,131.77999877929688,157.3300018310547,130.4499969482422,130.75,409893,0.0,0.0,0.0,128.8577621459961,
2026-01-05 00:00:00+00:00,131.17999267578125,138.58999633789062,131.0399932861328,132.11000061035156,265430,0.0,0.0,0.0,128.96036209106444,
2026-01-06 00:00:00+00:00,132.25,132.5399932861328,131.85000610351562,132.2100067138672,236017,0.0,0.0,0.0,129.05696228027344,
2026-01-07 00:00:00+00:00,132.5500030517578,140.13999938964844,132.3300018310547,132.58999633789062,428105,0.0,0.0,0.0,129.14120025634764,
2026-01-08 00:00:00+00:00,131.9199981689453,140.5399932861328,131.77000427246094,131.97000122070312,272780,0.0,0.0,0.0,129.1884002685547,
2026-01-09 00:00:00+00:00,132.1300048828125,133.0,132.0399932861328,132.82000732421875,184034,0.0,0.0,0.0,129.24260040283204,
2026-01-12 00:00:00+00:00,132.60000610351562,140.77999877929688,132.30999755859375,133.33999633789062,170118,0.0,0.0,0.0,129.30260040283204,
2026-01-13 00:00:00+00:00,133.30999755859375,135.0,132.77000427246094,133.1199951171875,227244,0.0,0.0,0.0,129.3766003417969,
2026-01-14 00:00:00+00:00,133.0399932861328,140.0,132.01849365234375,132.50999450683594,528061,0.0,0.0,0.0,129.44720031738282,
2026-01-15 00:00:00+00:00,133.02000427246094,133.55999755859375,132.86000061035156,133.41000366210938,251734,0.0,0.0,0.0,129.53400024414063,
2026-01-16 00:00:00+00:00,133.39999389648438,133.5,132.60000610351562,133.1199951171875,208789,0.0,0.0,0.0,129.63220001220702,
2026-01-19 00:00:00+00:00,131.8000030517578,150.0,131.4600067138672,131.77999877929688,210028,0.0,0.0,0.0,129.7029998779297,
2026-01-20 00:00:00+00:00,131.35000610351562,131.69000244140625,130.64999389648438,131.55999755859375,437151,0.0,0.0,0.0,129.7909997558594,
2026-01-21 00:00:00+00:00,130.8699951171875,131.7899932861328,130.22000122070312,131.47999572753906,215644,0.0,0.0,0.0,129.90179962158203,
2026-01-22 00:00:00+00:00,132.19000244140625,132.9199981689453,132.1699981689453,132.7100067138672,220210,0.0,0.0,0.0,129.9929998779297,
2026-01-23 00:00:00+00:00,132.74000549316406,132.99000549316406,132.1699981689453,132.67999267578125,294392,0.0,0.0,0.0,130.064599609375,
2026-01-26 00:00:00+00:00,132.8699951171875,133.67999267578125,132.52000427246094,133.52999877929688,324187,0.0,0.0,0.0,130.1399996948242,
2026-01-27 00:00:00+00:00,133.91000366210938,146.91000366210938,133.6699981689453,134.44000244140625,304357,0.0,0.0,0.0,130.25419982910157,
2026-01-28 00:00:00+00:00,134.82000732421875,136.0,133.85169982910156,133.9600067138672,1866716,0.0,0.0,0.0,130.37199981689454,
2026-01-29 00:00:00+00:00,134.66000366210938,134.7899932861328,132.44000244140625,133.00999450683594,252767,0.0,0.0,0.0,130.4849996948242,
2026-01-30 00:00:00+00:00,132.9600067138672,133.8699951171875,132.69000244140625,133.25999450683594,938849,0.0,0.0,0.0,130.6427995300293,
2026-02-02 00:00:00+00:00,131.99000549316406,133.9600067138672,131.89999389648438,133.9199981689453,1677447,0.0,0.0,0.0,130.8159994506836,
2026-02-03 00:00:00+00:00,134.5500030517578,134.6999969482422,132.1656036376953,133.38999938964844,276143,0.0,0.0,0.0,130.96359939575194,
2026-02-04 00:00:00+00:00,133.58999633789062,133.89999389648438,132.7899932861328,132.8699951171875,388040,0.0,0.0,0.0,131.13399932861327,
2026-02-05 00:00:00+00:00,132.69000244140625,133.0500030517578,130.75999450683594,131.5399932861328,2832746,0.0,0.0,0.0,131.2403991699219,
2026-02-06 00:00:00+00:00,131.10000610351562,133.10000610351562,130.8000030517578,133.05999755859375,1057951,0.0,0.0,0.0,131.3621990966797,
2026-02-09 00:00:00+00:00,133.97999572753906,146.89999389648438,133.2899932861328,134.67999267578125,452114,0.0,0.0,0.0,131.47759887695312,
2026-02-10 00:00:00+00:00,134.85000610351562,135.3300018310547,134.6300048828125,135.0399932861328,527952,0.0,0.0,0.0,131.603798828125,
2026-02-11 00:00:00+00:00,135.02000427246094,137.0,134.1199951171875,134.7100067138672,351117,0.0,0.0,0.0,131.71279907226562,
2026-02-12 00:00:00+00:00,135.24000549316406,135.36000061035156,133.13900756835938,133.36000061035156,475349,0.0,0.0,0.0,131.79919921875,
2026-02-13 00:00:00+00:00,132.72000122070312,133.41000366210938,132.1699981689453,133.27999877929688,661121,0.0,0.0,0.0,131.88799926757812,
2026-02-16 00:00:00+00:00,133.19000244140625,140.0,132.6300048828125,132.77999877929688,137940,0.0,0.0,0.0,131.95359924316406,
2026-02-17 00:00:00+00:00,132.4600067138672,133.0399932861328,131.72000122070312,132.83999633789062,239560,0.0,0.0,0.0,132.01539916992186,
2026-02-18 00:00:00+00:00,133.3800048828125,134.27999877929688,133.3000030517578,134.1699981689453,379643,0.0,0.0,0.0,132.09959899902344,
2026-02-19 00:00:00+00:00,134.02999877929688,134.1199951171875,132.8699951171875,133.47999572753906,805471,0.0,0.0,0.0,132.17639892578126,
2026-02-20 00:00:00+00:00,133.60000610351562,134.27000427246094,132.94000244140625,133.92999267578125,330069,0.0,0.0,0.0,132.25659881591798,
2026-02-23 00:00:00+00:00,133.7899932861328,134.50999450683594,132.83999633789062,133.25999450683594,995636,0.0,0.0,0.0,132.32719879150392,
2026-02-24 00:00:00+00:00,133.2100067138672,146.91000366210938,132.7100067138672,133.63999938964844,357322,0.0,0.0,0.0,132.39259887695312,
2026-02-25 00:00:00+00:00,134.0800018310547,135.0821075439453,134.00999450683594,134.83999633789062,442692,0.0,0.0,0.0,132.50099884033204,
2026-02-26 00:00:00+00:00,135.0399932861328,138.5,133.72000122070312,134.4600067138672,465796,0.0,0.0,0.0,132.59319885253908,
2026-02-27 00:00:00+00:00,134.66000366210938,161.35000610351562,133.5,134.27000427246094,686776,0.0,0.0,0.0,132.69599884033204,
2026-03-02 00:00:00+00:00,131.9499969482422,133.50999450683594,132.07000732421875,133.05999755859375,961359,0.0,0.0,0.0,132.7891989135742,
2026-03-03 00:00:00+00:00,131.88999938964844,144.6300048828125,129.1699981689453,130.44000244140625,664300,0.0,0.0,0.0,132.80679901123048,
2026-03-04 00:00:00+00:00,131.07000732421875,132.8000030517578,130.80999755859375,132.47999572753906,480734,0.0,0.0,0.0,132.85599884033203,
2026-03-05 00:00:00+00:00,132.14999389648438,132.89999389648438,130.86000061035156,131.02000427246094,377203,0.0,0.0,0.0,132.8623989868164,
2026-03-06 00:00:00+00:00,131.8000030517578,131.82000732421875,129.00999450683594,129.8800048828125,372119,0.0,0.0,0.0,132.8373989868164,
2026-03-09 00:00:00+00:00,127.91999816894531,129.38999938964844,127.30000305175781,129.25999450683594,352206,0.0,0.0,0.0,132.7941989135742,
2026-03-10 00:00:00+00:00,131.32000732421875,131.94400024414062,130.3300018310547,131.6699981689453,480775,0.0,0.0,0.0,132.80499877929688,
2026-03-11 00:00:00+00:00,130.80999755859375,131.10000610351562,129.89999389648438,130.35000610351562,213104,0.0,0.0,0.0,132.78299896240233,
2026-03-12 00:00:00+00:00,129.83999633789062,130.1999969482422,128.52999877929688,129.10000610351562,244336,0.0,0.0,0.0,132.74279907226563,
2026-03-13 00:00:00+00:00,127.9000015258789,129.89999389648438,127.5,127.94000244140625,237097,0.0,0.0,0.0,132.68659912109376,
2026-03-16 00:00:00+00:00,128.14999389648438,129.5399932861328,127.77999877929688,128.77999877929688,592936,0.0,0.0,0.0,132.61999908447265,
2026-03-17 00:00:00+00:00,128.57000732421875,130.22000122070312,128.4600067138672,129.61000061035156,236357,0.0,0.0,0.0,132.56799896240236,
2026-03-18 00:00:00+00:00,130.2100067138672,130.36000061035156,128.4600067138672,128.58999633789062,365366,0.0,0.0,0.0,132.48799896240234,
