Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA50,SMA200
2025-06-11 00:00:00+01:00,73.67400551281114,74.2218454629446,73.53704739119223,73.67890167236328,15461,0.0,0.0,0.0,,
2025-06-12 00:00:00+01:00,73.19465683243537,73.50770505409639,73.03813645343402,73.4441146850586,3942,0.0,0.0,0.0,,
2025-06-13 00:00:00+01:00,73.1946506566468,73.71313603030775,72.96964376772301,73.46856689453125,21791,0.0,0.0,0.0,,
2025-06-16 00:00:00+01:00,73.10660981497566,73.41965801221296,72.91095002691625,73.07725524902344,20098,0.0,0.0,0.0,,
2025-06-17 00:00:00+01:00,72.71529388427734,73.07725141178,72.53920381609913,72.71529388427734,35725,0.0,0.0,0.0,,
2025-06-18 00:00:00+01:00,72.50985750454191,72.72507206696223,72.31419772462692,72.67616271972656,28868,0.0,0.0,0.0,,
2025-06-19 00:00:00+01:00,72.17723972078602,72.38267689226753,71.92288573833666,71.93267059326172,11411,0.0,0.0,0.0,,
2025-06-20 00:00:00+01:00,72.16745601775156,72.70551109235609,72.16745601775156,72.61746978759766,12659,0.0,0.0,0.0,,
2025-06-23 00:00:00+01:00,71.81956957396207,72.94128854745681,71.81956957396207,72.70513916015625,9298,0.4291,0.0,0.0,,
2025-06-24 00:00:00+01:00,73.5611936858452,73.69894812570011,73.15776460694583,73.443115234375,23305,0.0,0.0,0.0,,
2025-06-25 00:00:00+01:00,73.52183249515996,73.53167424265081,72.75434134605644,72.77401733398438,14272,0.0,0.0,0.0,,
2025-06-26 00:00:00+01:00,72.97081736784847,73.27584398753001,72.94129212431609,73.2315673828125,10643,0.0,0.0,0.0,,
2025-06-27 00:00:00+01:00,73.53167118969188,73.84653953284221,73.42343449294769,73.64974212646484,30081,0.0,0.0,0.0,,
2025-06-30 00:00:00+01:00,73.70879195578262,74.04333631715186,73.3840818353566,73.59071350097656,25391,0.0,0.0,0.0,,
2025-07-01 00:00:00+01:00,73.88590337240893,75.10602496672769,73.6792716928198,75.05682373046875,38791,0.0,0.0,0.0,,
2025-07-02 00:00:00+01:00,75.33232934618005,75.61767998849793,74.85018878153124,75.09126281738281,31579,0.0,0.0,0.0,,
2025-07-03 00:00:00+01:00,75.34217372939426,75.62752438169186,75.34217372939426,75.55864715576172,20820,0.0,0.0,0.0,,
2025-07-04 00:00:00+01:00,75.29296740668948,75.49960657757372,75.0469762582649,75.19457244873047,7686,0.0,0.0,0.0,,
2025-07-07 00:00:00+01:00,75.41104433958029,75.52912279098214,75.07649998785593,75.08633422851562,16298,0.0,0.0,0.0,,
2025-07-08 00:00:00+01:00,74.8895541497942,75.40318684772178,74.78131743189417,75.24378204345703,29883,0.0,0.0,0.0,,
2025-07-09 00:00:00+01:00,75.20441211615116,75.47007924599635,74.8993855028004,75.0469741821289,27124,0.0,0.0,0.0,,
2025-07-10 00:00:00+01:00,75.25361326287016,76.2769298046512,75.14537656011477,76.12934112548828,44898,0.0,0.0,0.0,,
2025-07-11 00:00:00+01:00,75.77511794277983,75.85382940749078,75.27329388159399,75.37168884277344,25798,0.0,0.0,0.0,,
2025-07-14 00:00:00+01:00,75.06666238099885,75.47992572312103,74.93874968188132,75.38153076171875,11343,0.0,0.0,0.0,,
2025-07-15 00:00:00+01:00,75.51927855268185,75.72591020553004,74.90921783447266,74.90921783447266,41464,0.0,0.0,0.0,,
2025-07-16 00:00:00+01:00,74.34835680371559,74.7616276078919,74.22044411852622,74.24996185302734,12946,0.0,0.0,0.0,,
2025-07-17 00:00:00+01:00,74.78130890249464,75.30280893450181,74.6533962082272,75.17489624023438,9692,0.0,0.0,0.0,,
2025-07-18 00:00:00+01:00,75.80462953551302,75.80462953551302,75.4700776861573,75.47991943359375,10159,0.0,0.0,0.0,,
2025-07-21 00:00:00+01:00,75.6348986487864,75.78494964582515,75.45040528760846,75.73575592041016,13287,0.0,0.0,0.0,,
2025-07-22 00:00:00+01:00,75.30280363562879,76.0801365085259,75.18473269755309,75.89318084716797,24650,0.0,0.0,0.0,,
2025-07-23 00:00:00+01:00,76.20805373634319,76.38516766106756,75.93254485500616,75.93746948242188,19033,0.0,0.0,0.0,,
2025-07-24 00:00:00+01:00,75.92270856380493,76.23757692069404,75.8538238382771,76.07029724121094,41617,0.0,0.0,0.0,,
2025-07-25 00:00:00+01:00,76.0014299346156,76.15886788711963,75.59800831866986,75.67672729492188,6265,0.0,0.0,0.0,,
2025-07-28 00:00:00+01:00,76.2277432063045,76.41469889345913,75.54880519047312,75.81939697265625,15052,0.0,0.0,0.0,,
2025-07-29 00:00:00+01:00,75.51927925939295,75.70623492626623,75.22408689138814,75.49960327148438,18178,0.0,0.0,0.0,,
2025-07-30 00:00:00+01:00,75.72592012692597,76.09982399910761,75.34217450606582,75.3372573852539,12725,0.0,0.0,0.0,,
2025-07-31 00:00:00+01:00,74.61403846235419,75.01746005032348,74.41724103537165,74.75179290771484,56272,0.0,0.0,0.0,,
2025-08-01 00:00:00+01:00,74.40740229506933,74.51563899660134,73.72846435037829,73.88589477539062,39403,0.0,0.0,0.0,,
2025-08-04 00:00:00+01:00,74.34836497546966,74.86986502778453,74.25981176223327,74.84034729003906,14300,0.0,0.0,0.0,,
2025-08-05 00:00:00+01:00,75.00762198546474,75.18473590719285,74.84034230429374,75.02729797363281,15862,0.0,0.0,0.0,,
2025-08-06 00:00:00+01:00,75.31265370854227,75.46024990450704,75.00762707538831,75.39137268066406,26615,0.0,0.0,0.0,,
2025-08-07 00:00:00+01:00,75.2536131263619,75.68655242954426,75.02729797363281,75.02729797363281,38255,0.0,0.0,0.0,,
2025-08-08 00:00:00+01:00,75.41104204427137,75.76526988064126,75.40120029685728,75.47007751464844,10206,0.0,0.0,0.0,,
2025-08-11 00:00:00+01:00,75.70623705975814,75.7751142799598,75.10601806640625,75.10601806640625,49304,0.0,0.0,0.0,,
2025-08-12 00:00:00+01:00,75.45040777693994,75.76527615678988,75.24377610644977,75.64228057861328,11828,0.0,0.0,0.0,,
2025-08-13 00:00:00+01:00,75.90302335626515,76.50324232102008,75.8341461393451,76.49340057373047,20751,0.0,0.0,0.0,,
2025-08-14 00:00:00+01:00,76.8181154626199,76.95586990505296,76.15886098711108,76.28677368164062,22526,0.0,0.0,0.0,,
2025-08-15 00:00:00+01:00,76.59180146294241,76.60164321099496,76.04078368486645,76.09490203857422,12235,0.0,0.0,0.0,,
2025-08-18 00:00:00+01:00,76.6311509860787,76.6311509860787,76.08997502640796,76.20804595947266,9407,0.0,0.0,0.0,,
2025-08-19 00:00:00+01:00,76.16869966677113,76.81811236821665,75.86366555048187,76.61148071289062,10865,0.0,0.0,0.0,74.77572708129883,
2025-08-20 00:00:00+01:00,76.72956241494067,77.4301432246612,76.62132570893517,76.8476333618164,47891,0.0,0.0,0.0,74.83910171508789,
