Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200
2025-06-16 00:00:00+09:00,56994.75565450175,57093.02247459572,55913.820633468094,56208.62109375,22200872,0.0,0.0,,
2025-06-17 00:00:00+09:00,56798.21908616609,58763.55538672548,56405.15182605422,57093.01953125,28637003,0.0,0.0,,
2025-06-18 00:00:00+09:00,56994.75582671405,58763.55859375,56896.48900632316,58763.55859375,17620705,0.0,0.0,,
2025-06-19 00:00:00+09:00,59451.421690244926,59549.68850295608,57977.4194995777,58173.953125,16876278,0.0,0.0,,
2025-06-20 00:00:00+09:00,58370.49099264706,58763.55827205883,58075.69053308824,58468.7578125,18072251,0.0,0.0,,
2025-06-23 00:00:00+09:00,57387.82510775862,57486.091931573275,56601.690517241375,56994.7578125,16551694,0.0,0.0,,
2025-06-24 00:00:00+09:00,58370.490767045456,59549.692600723145,58272.22394757232,59451.42578125,23737899,0.0,0.0,,
2025-06-25 00:00:00+09:00,60434.09614600326,60532.36296900489,59254.894269983684,60237.5625,23933612,0.0,0.0,,
2025-06-26 00:00:00+09:00,60237.56000830565,60237.56000830565,58861.82454318937,59156.625,19402300,0.0,0.0,,
2025-06-27 00:00:00+09:00,59420.608359888975,60903.65182976973,59321.73879523026,60112.6953125,17340470,367.0,0.0,,
2025-06-30 00:00:00+09:00,60508.17391304348,60508.17391304348,59124.0,59124.0,17110294,0.0,0.0,,
2025-07-01 00:00:00+09:00,59717.21960651993,60409.3065887147,59519.48046875,59519.48046875,13650991,0.0,0.0,,
2025-07-02 00:00:00+09:00,59519.4779245477,60211.564877158715,59123.99966591283,60112.6953125,15047951,0.0,0.0,,
2025-07-03 00:00:00+09:00,60607.04217280564,63078.78125,60409.30304663009,63078.78125,32040639,0.0,0.0,,
2025-07-04 00:00:00+09:00,63968.6074804996,63968.6074804996,62287.82490373223,62584.43359375,23748959,0.0,0.0,,
2025-07-07 00:00:00+09:00,62188.95427091775,62584.432517473666,61002.51953125,61002.51953125,17164708,0.0,0.0,,
2025-07-08 00:00:00+09:00,60903.64927728013,61694.60576140065,60310.43191418974,60705.91015625,20213724,0.0,0.0,,
2025-07-09 00:00:00+09:00,60705.914424668874,60705.914424668874,59519.47961506623,59717.21875,17533415,0.0,0.0,,
2025-07-10 00:00:00+09:00,59914.955340676235,60508.172720286886,59717.21621413935,60310.43359375,14768473,0.0,0.0,,
2025-07-11 00:00:00+09:00,60607.04331195088,62090.08678614217,60508.173747004796,61892.34765625,19140650,0.0,0.0,,
2025-07-14 00:00:00+09:00,61595.7374375,61892.346125,61101.389624999996,61793.4765625,13563846,0.0,0.0,,
2025-07-15 00:00:00+09:00,61595.73630666209,63078.77971693485,61299.127624607536,62979.91015625,18442202,0.0,0.0,,
2025-07-16 00:00:00+09:00,62979.91371232612,63968.609375,62386.69631472179,63968.609375,23042660,0.0,0.0,,
2025-07-17 00:00:00+09:00,65155.04347826087,66044.86956521739,63672.0,65946.0,39448683,0.0,0.0,,
2025-07-18 00:00:00+09:00,66242.60699981371,67033.56350130403,65550.5200610097,66341.4765625,23951531,0.0,0.0,,
2025-07-21 00:00:00+09:00,66638.08425516225,68022.2581120944,66440.34513274336,67033.5625,17723148,0.0,0.0,,
2025-07-22 00:00:00+09:00,67330.17093394886,67725.64917732007,64858.43191287878,65253.91015625,20829006,0.0,0.0,,
2025-07-23 00:00:00+09:00,65451.65149661144,65748.26018919428,64166.34716208584,65649.390625,15687058,0.0,0.0,,
2025-07-24 00:00:00+09:00,65748.25796046402,66044.86664299242,65155.0405954072,65253.91015625,12660193,0.0,0.0,,
2025-07-25 00:00:00+09:00,64957.30773425645,65550.5251564871,64759.5685935129,65155.046875,8080910,0.0,0.0,,
2025-07-28 00:00:00+09:00,67429.04150390625,69604.171875,66440.34588068182,69604.171875,35332500,0.0,0.0,,
2025-07-29 00:00:00+09:00,69999.6453611898,69999.6453611898,68022.25424929179,69801.90625,28190940,0.0,0.0,,
2025-07-30 00:00:00+09:00,70197.39163653582,72866.86991003787,69801.91337379477,71779.3046875,34761444,0.0,0.0,,
2025-07-31 00:00:00+09:00,72174.78017769607,73163.47579656863,70197.38893995098,70592.8671875,26568072,0.0,0.0,,
2025-08-01 00:00:00+09:00,69406.43720518867,71186.08944121916,68022.26324383164,68121.1328125,24038534,0.0,0.0,,
2025-08-04 00:00:00+09:00,68714.34680998923,69406.43375627689,67923.3902999462,68912.0859375,14780072,0.0,0.0,,
2025-08-05 00:00:00+09:00,70197.38543902003,70691.73322380186,68912.08119858727,69109.8203125,14392903,0.0,0.0,,
2025-08-06 00:00:00+09:00,68417.74391351744,68615.48305777616,67527.9177643532,68022.265625,12542415,0.0,0.0,,
2025-08-07 00:00:00+09:00,69999.65558510639,70197.3947251773,68912.09031471632,69703.046875,15008213,0.0,0.0,,
2025-08-08 00:00:00+09:00,70197.38727367688,71581.56110724233,69900.77859505572,70988.34375,22241128,0.0,0.0,,
2025-08-11 00:00:00+09:00,71186.07834507042,71284.94789832746,69999.64370598592,70197.3828125,11354253,0.0,0.0,,
2025-08-12 00:00:00+09:00,70296.265625,71581.57005977497,70296.265625,70296.265625,15797656,0.0,0.0,,
2025-08-13 00:00:00+09:00,71087.21875,71284.95788421418,70592.87091446453,71087.21875,12305742,0.0,0.0,,
2025-08-14 00:00:00+09:00,71087.2180734986,71087.2180734986,70395.13111033519,70790.609375,11946122,0.0,0.0,,
2025-08-18 00:00:00+09:00,70296.26052455357,70395.13008928571,69208.6953125,69208.6953125,13595591,0.0,0.0,,
2025-08-19 00:00:00+09:00,69604.17357142858,69900.782265625,68912.08661830357,69208.6953125,10533082,0.0,0.0,,
2025-08-20 00:00:00+09:00,69307.56859485815,69900.78601507093,68615.48160460993,69703.046875,17445516,0.0,0.0,,
2025-08-21 00:00:00+09:00,70691.7322503541,71087.21047273371,69801.90625,69801.90625,18843833,0.0,0.0,,
2025-08-22 00:00:00+09:00,70889.47587316176,70988.34543504902,69999.64981617646,70592.8671875,9277432,0.0,0.0,,
2025-08-25 00:00:00+09:00,70889.48132648601,70988.35089597902,70197.39434003497,70691.7421875,10345178,0.0,0.0,64805.949296875,
2025-08-26 00:00:00+09:00,69999.64464793741,70296.25331169985,69505.296875,69505.296875,14712519,0.0,0.0,65071.8828125,
2025-08-27 00:00:00+09:00,69307.5584720255,70098.5149167847,69010.94980524079,69801.90625,10523405,0.0,0.0,65326.060546875,
2025-08-28 00:00:00+09:00,69307.57445447198,69604.18318965517,68813.2265625,68813.2265625,11578024,0.0,0.0,65527.05390625,
2025-08-29 00:00:00+09:00,69307.56419252152,69703.04244754303,68912.0859375,68912.0859375,11682267,0.0,0.0,65741.8165625,
2025-09-01 00:00:00+09:00,67626.77676590237,67824.51587925295,66736.9507558247,66835.8203125,12002343,0.0,0.0,65909.1578125,
2025-09-02 00:00:00+09:00,67033.56288440665,68714.34543460564,67033.56288440665,68318.8671875,10604028,0.0,0.0,66135.64,
2025-09-03 00:00:00+09:00,68417.74350823782,69010.9609375,68022.26522206304,69010.9609375,10283009,0.0,0.0,66326.830703125,
2025-09-04 00:00:00+09:00,68714.34513195435,69307.5625,68516.60600927247,69307.5625,12284414,0.0,0.0,66508.230703125,
2025-09-05 00:00:00+09:00,69505.30022482015,69604.16978417267,68714.34375,68714.34375,11526724,0.0,0.0,66699.385078125,
2025-09-08 00:00:00+09:00,69010.95381597718,69703.04074536377,68813.21469329529,69307.5625,9263135,0.0,0.0,66883.282421875,
2025-09-09 00:00:00+09:00,69307.56821459791,70691.7421875,69208.6986451049,70691.7421875,14870245,0.0,0.0,67114.637265625,
2025-09-10 00:00:00+09:00,70988.34816201791,71977.04381887052,70790.60903064738,71779.3046875,21928565,0.0,0.0,67359.83375,
2025-09-11 00:00:00+09:00,72372.52648160764,72768.00476839238,71284.96119294959,72570.265625,20793501,0.0,0.0,67608.98515625,
2025-09-12 00:00:00+09:00,73756.69195540452,74745.38755802387,73361.21371435677,74547.6484375,28219678,0.0,0.0,67838.3625,
2025-09-15 00:00:00+09:00,76327.30571895425,76722.7839869281,75042.00134803922,75635.21875,19908805,0.0,0.0,68099.378203125,
2025-09-16 00:00:00+09:00,76030.69828400503,78601.3070686398,75832.95914672544,78502.4375,28218265,0.0,0.0,68449.3765625,
2025-09-17 00:00:00+09:00,78205.82608695653,78205.82608695653,76228.4347826087,77316.0,20856317,0.0,0.0,68781.578359375,
2025-09-18 00:00:00+09:00,78205.83077132628,79590.00476727895,77711.48291562889,79392.265625,25619035,0.0,0.0,69175.079296875,
2025-09-22 00:00:00+09:00,80578.69465755987,83050.43375748502,80183.21640157186,82556.0859375,27529656,0.0,0.0,69619.99234375,
2025-09-23 00:00:00+09:00,84830.08076298701,84928.95032098582,82654.95048701299,83742.515625,23610263,0.0,0.0,70056.995703125,
2025-09-24 00:00:00+09:00,83248.17458284543,84533.47894101287,82753.82675278102,84434.609375,18300997,0.0,0.0,70509.818359375,
2025-09-25 00:00:00+09:00,83445.91271051104,85225.56487732287,83149.3040160424,85126.6953125,19665151,0.0,0.0,70952.7540625,
2025-09-26 00:00:00+09:00,84039.1262755102,84335.7349564826,81468.51770708284,82358.34375,24071193,0.0,0.0,71320.54875,
2025-09-29 00:00:00+09:00,82725.79761728029,84414.0792013064,82626.48693586698,83619.59375,13069094,370.0,0.0,71674.020625,
2025-09-30 00:00:00+09:00,84016.83885205601,84314.77090472289,82825.11064138856,83321.6640625,16319061,0.0,0.0,72013.624375,
2025-10-01 00:00:00+09:00,84314.76998546511,85605.80886627907,84116.14861918605,85407.1875,22039361,0.0,0.0,72381.096875,
2025-10-02 00:00:00+09:00,88684.43787430362,89677.54468140668,88088.57379004179,89131.3359375,49883028,0.0,0.0,72858.645390625,
2025-10-10 00:00:00+09:00,93352.04631223516,93848.5997500662,92061.00737387447,93749.2890625,35269748,0.0,0.0,73420.643359375,
2025-10-13 00:00:00+09:00,90670.65352860397,92756.17787044481,90074.78943093515,92656.8671875,23883308,0.0,0.0,73968.7025,
2025-10-14 00:00:00+09:00,94643.08122100164,95338.25600436682,89578.23637076965,90968.5859375,35545235,0.0,0.0,74484.97328125,
2025-10-15 00:00:00+09:00,91663.76000822369,94643.08048519737,91465.13864309211,94345.1484375,21050111,0.0,0.0,74979.7928125,
2025-10-16 00:00:00+09:00,94643.07500639714,97026.53125,94345.14297594677,97026.53125,28141060,0.0,0.0,75524.2853125,
2025-10-17 00:00:00+09:00,96529.98148621042,98416.88441649642,96033.42808350358,97225.15625,22730809,0.0,0.0,76033.20234375,
2025-10-20 00:00:00+09:00,97225.1520849261,97622.3947900739,95338.24923547401,97423.7734375,17589756,0.0,0.0,76569.82046875,
